document_control_number,total_release,medium
1315213895600,0,land
1321220387967,0,land
1322221342037,0,land
1324222585453,0,land
1323222016089,0,land
1316215325630,0,land
1323221681760,0,land
1320219123787,0,land
1324222667053,0,land
1318216771410,0,land
1318217041793,0,land
1318219408352,0,land
1314212871747,0,land
1318217227038,0,land
1314212521963,0,land
1314212900157,0,land
1316215600368,0,land
1318216952681,0,land
1322221515467,0,land
1319218119473,0,land
1314212543781,0,land
1322221367129,0,land
1315214148506,0,land
1316215727280,0,land
1314212846442,0,land
1317216435798,0,land
1316215251481,0,land
1317216448795,0,land
1314211894718,0,land
1322220650535,0,land
1316215167875,0,land
1315213743711,0,land
1316215004742,0,land
1322220905552,0,land
1318217034115,0,land
1320219160052,0,land
1317216592737,0,land
1314212399479,0,land
1319217862426,0,land
1317215943248,0,land
1320218765915,0,land
1321219629413,0,land
1322221406364,0,land
1322221058643,0,land
1322221072135,0,land
1319218032403,0,land
1316215217302,0,land
1320218956732,0,land
1320219216316,0,land
1319217905342,0,land
1316215408182,0,land
1319217768365,0,land
1324222736353,0,land
1323221932787,0,land
1319217849025,0,land
1319217864091,0,land
1321219767795,0,land
1316215362118,0,land
1323222031205,0,land
1316215410996,1,land
1314213029580,0,land
1324222651743,0,land
1315214286130,0,land
1317216589818,0,land
1315214365126,0,land
1316215202767,0,land
1316215751405,0,land
1318218447427,0,land
1319218154704,0,land
1315216736963,0,land
1316215191331,0,land
1323222068963,0,land
1324222944985,0,land
1317216260087,0,land
1320219432200,0,land
1316214954810,0,land
1316215018159,0,land
1323222145942,0,land
1324222762748,0,land
1322221113982,0,land
1314212584181,0,land
1322221236007,0,land
1316215199441,0,land
1323222030862,0,land
1323222031080,0,land
1320219274875,0,land
1319218276424,0,land
1320218993006,0,land
1321220063681,0,land
1324222762799,0,land
1320219070543,0,land
1315214440935,0,land
1322220839447,0,land
1319217981303,0,land
1318217170339,0,land
1315214141576,0,land
1322221698564,0,land
1314213053945,0,land
1317216116335,778014,land
1315214068316,0,land
1317215943200,0,land
1314212941571,0,land
1316215523731,0,land
1320218718144,0,land
1319218556924,0,land
1316215497470,0,land
1318218539068,0,land
1315213576162,0,land
1315216737080,220,land
1315214371825,0,land
1321220069025,0,land
1316215471032,0,land
1317215973936,0,land
1314212322388,0,land
1318218117834,3074,land
1323221550243,0,land
1324223181900,0,land
1314211932013,0,land
1324222522942,0,land
1314218588731,0,land
1324222793907,0,land
1323221966777,0,land
1317216571861,0,land
1321220034084,0,land
1322221468224,0,land
1315213969052,0,land
1317216041424,0,land
1322221497353,0,land
1316215310754,0,land
1324222878922,0,land
1315214107260,0,land
1320219230796,0,land
1323222157467,0,land
1314212683876,0,land
1324222987024,0,land
1316215477213,0,land
1317215880459,0,land
1318217184264,0,land
1319218244705,0,land
1315213593167,0,land
1314212407605,0,land
1317216199570,0,land
1321220353472,0,land
1318217132947,0,land
1323222049470,0,land
1314214937575,0,land
1314212996730,0,land
1315214331353,0,land
1321219767771,0,land
1317216114254,0,land
1314212875607,0,land
1315214060814,0,land
1316215538950,0,land
1317216424945,0,land
1314212322376,0,land
1314212881510,0,land
1317216256533,0,land
1323221806704,0,land
1314212569091,0,land
1319218183960,0,land
1317215882174,0,land
1322221048085,0,land
1321219624552,0,land
1319217705021,0,land
1321220086526,33963,land
1324223057249,0,land
1324222496174,0,land
1323222346102,0,land
1314212753863,0,land
1315213706029,0,land
1316215288679,0,land
1324222561983,0,land
1315213993088,0,land
1320219236647,0,land
1315213962362,0,land
1318216697209,0,land
1323221735816,0,land
1323222250324,0,land
1324222578371,0,land
1316215010897,0,land
1320219003896,0,land
1324222448680,0,land
1319218289318,0,land
1323222076883,0,land
1324222857397,0,land
1314213026952,0,land
1314212569115,0,land
1314212551360,0,land
1316219407071,0,land
1319218154680,0,land
1324222712376,0,land
1322220670463,0,land
1314212409371,0,land
1320218625426,0,land
1319218411686,0,land
1321220199917,0,land
1317216563852,315,land
1323222166807,0,land
1315214388959,0,land
1316215587179,0,land
1316215770429,250,land
1316215187194,0,land
1317215842283,0,land
1321220124895,0,land
1322221311968,0,land
1314212709481,0,land
1315215788643,0,land
1322221055914,0,land
1324222579118,0,land
1318217538368,0,land
1315214459024,0,land
1316215111675,0,land
1321221498342,0,land
1317216342749,0,land
1314213125976,0,land
1315214237479,0,land
1319218406647,0,land
1324222732568,0,land
1321220142362,0,land
1314213126915,0,land
1322221339551,0,land
1316215554369,0,land
1315214228658,0,land
1318217301656,0,land
1321219918392,0,land
1324223124090,0,land
1324223183563,0,land
1324223121195,0,land
1319218565149,0,land
1314212400980,0,land
1317216432486,0,land
1315213225319,0,land
1316215689757,73,land
1318218571533,0,land
1317216422915,0,land
1314212539314,0,land
1319217802343,0,land
1319218326611,0,land
1315213669664,0,land
1318218552469,0,land
1314212351276,0,land
1316215538885,0,land
1315213959063,0,land
1324222527133,0,land
1320220599880,0,land
1322220769448,0,land
1315213764614,0,land
1322220680348,0,land
1317216135234,0,land
1322221116371,0,land
1317216284505,0,land
1314212427987,0,land
1321220120885,0,land
1314213044290,0,land
1315214331480,0,land
1319218377632,0,land
1318216935116,0,land
1314212792764,0,land
1323222093395,0,land
1317216110054,0,land
1316215740390,0,land
1316215361496,0,land
1317216618835,0,land
1314212369868,0,land
1315214161630,0,land
1319217885452,0,land
1317216260101,0,land
1316215503893,0,land
1321219700857,0,land
1314212574317,0,land
1314212747392,0,land
1315214394482,0,land
1314213015290,0,land
1321220659522,0,land
1317216217721,0,land
1317215816669,0,land
1317215830377,0,land
1320219337742,0,land
1315213804444,0,land
1324223044090,0,land
1320218650202,0,land
1321220243176,0,land
1316215715069,0,land
1321220001111,0,land
1321219516554,0,land
1322220685756,0,land
1323221628516,0,land
1316215166683,0,land
1321220187898,0,land
1323221749031,0,land
1324222859252,0,land
1323222201600,0,land
1324222408458,0,land
1315213672924,0,land
1321220014284,0,land
1319217865120,0,land
1322220647578,0,land
1322220685782,0,land
1317216117073,0,land
1322221025657,0,land
1320218724209,0,land
1321219788015,0,land
1314212468654,0,land
1314212578660,0,land
1324222774580,0,land
1314212400206,0,land
1324223184843,0,land
1319217663412,0,land
1319217757588,0,land
1322220969493,0,land
1315213926862,0,land
1317215941788,0,land
1320218692871,0,land
1321219735913,0,land
1318217403498,0,land
1319217803143,0,land
1322221251008,0,land
1315213857877,0,land
1324223030800,0,land
1314212460594,0,land
1318217335607,0,land
1315214424931,0,land
1317216065007,0,land
1314213041787,34,land
1314212543146,0,land
1321219774623,0,land
1322221057161,0,land
1314211912478,0,land
1320218964068,0,land
1319217865106,0,land
1323222157226,0,land
1318217141997,0,land
1315214427270,0,land
1318216806012,0,land
1315214073809,0,land
1324222987036,0,land
1316215188943,0,land
1320218806420,5116,land
1324222800373,0,land
1319217991482,0,land
1319218071429,0,land
1320220589725,0,land
1322221223858,0,land
1323221965876,0,land
1314212914701,0,land
1317216548519,0,land
1316215116474,0,land
1316215656733,0,land
1320218886909,0,land
1323221720218,0,land
1315214384531,0,land
1315213727934,0,land
1324222905150,0,land
1317216072912,0,land
1315213646502,0,land
1314212797284,0,land
1314212673711,0,land
1324222762775,0,land
1324222822835,0,land
1314212975914,0,land
1315214157012,0,land
1317216009187,0,land
1318216842031,0,land
1314213018942,0,land
1316214949190,0,land
1315213615368,0,land
1317216039774,0,land
1314212675060,0,land
1314212309785,0,land
1314212588533,0,land
1320219219831,0,land
1314212637058,0,land
1316215040522,0,land
1316215471006,0,land
1322220906111,0,land
1323221950506,0,land
1320218865754,0,land
1321219921259,0,land
1316215117918,0,land
1322221218769,0,land
1318217819503,0,land
1317215988686,0,land
1323221653583,0,land
1320219252335,0,land
1316215394875,305,land
1319218465490,0,land
1324222434817,0,land
1317215943628,0,land
1323222387045,0,land
1322220662252,0,land
1323221540053,0,land
1322220874857,0,land
1319218044749,0,land
1322221436898,0,land
1322220730687,0,land
1324222934731,0,land
1315213612118,0,land
1322220945846,0,land
1323221896931,0,land
1322221085881,0,land
1321219603659,0,land
1324222453425,0,land
1319217827500,0,land
1323222333650,0,land
1323221705751,0,land
1314212709404,0,land
1315214120723,0,land
1315213194982,0,land
1319218273466,0,land
1321219942707,0,land
1323221745375,0,land
1323221720004,0,land
1315214191494,0,land
1321220586705,0,land
1314212528121,0,land
1324222924413,0,land
1323221551536,250,land
1321221299504,0,land
1315214423271,0,land
1317216080820,0,land
1322220781850,0,land
1318219434255,48,land
1316215444148,0,land
1322221340781,0,land
1321219923707,0,land
1324222925618,0,land
1314212688574,0,land
1320219401472,0,land
1323221681657,0,land
1319217699089,0,land
1322220702753,0,land
1316215432788,0,land
1317216122628,0,land
1319217934280,0,land
1315214215574,0,land
1316215283336,0,land
1315214054203,0,land
1314213071208,0,land
1323221926660,0,land
1323222228114,0,land
1314212671046,0,land
1324223089095,0,land
1315214188979,0,land
1320218796795,0,land
1314212775631,0,land
1316215319702,0,land
1316215203391,0,land
1315213884529,0,land
1322220997187,0,land
1318217413754,0,land
1314212955571,0,land
1322220997201,0,land
1322220670475,0,land
1321220310991,0,land
1319218166371,0,land
1315214279402,0,land
1324223008184,0,land
1324222432825,0,land
1314212683458,43,land
1322221044213,0,land
1324223212616,0,land
1320218750180,0,land
1320218733943,0,land
1315213594462,0,land
1318218533077,0,land
1324222500694,0,land
1316215298896,0,land
1323221567035,0,land
1323222176442,0,land
1314213108400,0,land
1317220639215,406,land
1316214963175,0,land
1314213081894,0,land
1315213945633,0,land
1315213946179,0,land
1315214420782,0,land
1320218806432,0,land
1323221836392,0,land
1321219639503,0,land
1318217447857,0,land
1320218831651,0,land
1319218175798,0,land
1318217150857,0,land
1315213923889,0,land
1323221538515,373,land
1319218082802,0,land
1324223031853,0,land
1319218273530,0,land
1318217417094,0,land
1321219770753,0,land
1324222736732,0,land
1316215288655,0,land
1314212379174,0,land
1317216637847,0,land
1318217666167,0,land
1314211959453,0,land
1314212496778,0,land
1315214264222,0,land
1320219333770,0,land
1321220370629,0,land
1317217672322,0,land
1315214331403,0,land
1321219802269,0,land
1323222288021,0,land
1320219232511,0,land
1316215772171,40000,land
1317215844604,0,land
1315214264285,0,land
1314212797955,0,land
1316215138126,0,land
1323221559646,0,land
1321220140216,0,land
1318216829960,0,land
1323222338004,0,land
1314212352468,0,land
1319219416967,0,land
1323221611369,0,land
1324223108768,0,land
1322221320587,0,land
1321220370631,0,land
1318217345735,0,land
1314212779591,0,land
1314212436087,0,land
1319218067445,0,land
1316215522350,0,land
1315214293146,0,land
1316215692789,0,land
1321219713120,0,land
1321220023598,0,land
1316215127325,0,land
1322221461369,0,land
1323222345884,0,land
1321220468666,0,land
1315213901477,0,land
1323221528096,0,land
1319218495303,0,land
1324222993964,0,land
1316214912925,0,land
1321220163796,0,land
1314212321640,0,land
1317216190052,0,land
1315213783828,0,land
1316215319132,0,land
1321219680129,0,land
1319218524027,0,land
1319217675711,0,land
1315214331389,0,land
1321220041899,0,land
1317217179098,0,land
1314212404255,0,land
1317216146201,0,land
1317216563902,0,land
1314212802247,0,land
1315214041093,0,land
1314212321778,0,land
1317216018097,0,land
1314212465583,0,land
1314212709416,0,land
1323221638568,0,land
1324222439477,0,land
1314212572097,0,land
1317216592396,0,land
1320218695359,0,land
1314212856847,0,land
1314212501074,0,land
1324222974228,0,land
1315214272662,5,land
1316215639206,145,land
1315213581313,0,land
1315214187787,0,land
1314213128022,0,land
1320219363936,0,land
1322221466535,0,land
1314212959973,0,land
1324222784480,0,land
1314212503270,0,land
1317216435786,0,land
1319217960552,0,land
1318217324591,0,land
1321220619682,0,land
1320218814046,0,land
1322220836480,0,land
1316215162809,0,land
1314212431074,0,land
1322220997199,0,land
1318217061542,0,land
1315214276317,0,land
1319217841701,0,land
1315214006367,0,land
1314212809560,0,land
1316215156629,0,land
1323221770011,0,land
1318218522858,0,land
1321219652854,0,land
1320219324872,0,land
1315213716044,0,land
1316214952792,0,land
1323222323836,0,land
1316215077292,0,land
1316215195696,0,land
1323221653571,0,land
1323222249942,0,land
1316215112412,0,land
1324223123771,0,land
1322221254194,21619,land
1323221689856,0,land
1316217785296,0,land
1314212695682,0,land
1314212387955,0,land
1324222681684,0,land
1316215366927,0,land
1315214120988,0,land
1314213011861,0,land
1319218209637,0,land
1320219278874,0,land
1319218265407,0,land
1319217963077,0,land
1314212496350,0,land
1318216837462,0,land
1316215397035,0,land
1319218430609,0,land
1314212659751,0,land
1316215460573,38,land
1316215545536,0,land
1318217026347,0,land
1322220978302,0,land
1321220007191,0,land
1314212684690,0,land
1314212735106,0,land
1314212489761,0,land
1314212558124,0,land
1324222637340,0,land
1322221163052,0,land
1314212585626,0,land
1324222981134,0,land
1316215303862,0,land
1320219332943,0,land
1316215765696,0,land
1317215989359,0,land
1317216259580,0,land
1318216983460,0,land
1314211932025,0,land
1314212552715,0,land
1315213587328,0,land
1315213625421,0,land
1316215215056,0,land
1324223117856,0,land
1314212543894,0,land
1322220763369,0,land
1315213832569,0,land
1314212665778,0,land
1322221401159,0,land
1315214191862,0,land
1323221623097,0,land
1319217758667,0,land
1314212625038,0,land
1320218976088,0,land
1320219328895,0,land
1316215269527,0,land
1316215117716,0,land
1324223230943,0,land
1317220639090,27165,land
1316215113059,0,land
1318217463355,0,land
1315215290180,0,land
1314212774400,0,land
1315213979329,0,land
1314212417618,0,land
1323221678889,0,land
1320218888321,0,land
1318217294343,0,land
1317215981806,0,land
1316215366170,0,land
1323222068951,0,land
1323222282701,0,land
1316215167887,0,land
1314212417796,250,land
1319218069449,0,land
1320218870640,0,land
1316215328764,0,land
1316215072758,0,land
1317216600849,0,land
1318216934048,0,land
1319217726862,0,land
1321219975125,0,land
1319217790625,0,land
1319217724234,0,land
1323221716196,581,land
1324222833459,0,land
1316215362359,0,land
1315214078065,0,land
1321219919471,0,land
1324222453045,27022,land
1322221154103,0,land
1317216433728,0,land
1318216953594,0,land
1318217389737,0,land
1318216711287,0,land
1314212545444,0,land
1319217820760,0,land
1315214386967,0,land
1318217301631,0,land
1317216563888,0,land
1317216082382,0,land
1321220420119,0,land
1314212809545,0,land
1315213707526,0,land
1314212900183,0,land
1315214235069,0,land
1321219851399,0,land
1320219278076,0,land
1320218732410,0,land
1315213774553,0,land
1322221362369,0,land
1318216911166,0,land
1318216828905,0,land
1316215359934,0,land
1322221472816,0,land
1319217757537,0,land
1321219794411,0,land
1315213846571,0,land
1320218864914,0,land
1314212881433,0,land
1318217320720,0,land
1315214126916,0,land
1314212918965,0,land
1322221226196,0,land
1321220116089,0,land
1321220188825,0,land
1315213965902,0,land
1324222460305,0,land
1323222289858,0,land
1316215025495,0,land
1319217831357,0,land
1316215033958,0,land
1316215115357,0,land
1319218274367,0,land
1322220770616,0,land
1319218108330,0,land
1321219689989,0,land
